url,incident_number,links,occurred_on_date,district,district_name,shooting,location_of_occurrence,street,nature_of_incident,officer_journal_name,offenses,incident_clearance,number_of_arrestees,number_of_victims,number_of_offenders
https://www.wokewindows.org/incidents/212004039,212004039,false,2021-01-14 11:00:00,,,,110 CHAUNCY ST,,THREATS TO DO BODILY HARM,,"",,,,
https://www.wokewindows.org/incidents/212002958,212002958,false,2021-01-14 11:00:00,D14,Brighton,false,301 WASHINGTON ST,WASHINGTON ST,INVESTIGATE PERSON,103588  JOSEPH HYNES,INVESTIGATE PERSON; DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,,,,
https://www.wokewindows.org/incidents/212002969,212002969,false,2021-01-14 10:54:00,D4,South End,false,60 SAINT GERMAIN ST,SAINT GERMAIN ST,FIREARM/WEAPON - FOUND OR CONFISCATED,148283  TYLER MATHEWSON,FIREARM/WEAPON - FOUND OR CONFISCATED,,,,
https://www.wokewindows.org/incidents/212002965,212002965,false,2021-01-14 10:50:00,E13,Jamaica Plain,false,200 HEATH ST,HEATH ST,INVESTIGATE PERSON,131207  OWEN MURRAY,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002985,212002985,false,2021-01-14 10:49:00,B2,Roxbury,false,"",LAWRENCE AVE,M/V - LEAVING SCENE - PROPERTY DAMAGE,,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/212002964,212002964,false,2021-01-14 10:49:00,D4,South End,false,MASSACHUSETTS AVE & ALBANY ST,MASSACHUSETTS AVE & ALBANY ST,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,124893  ROBERT WALTON,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,,,,
https://www.wokewindows.org/incidents/212002970,212002970,false,2021-01-14 10:42:00,A7,East Boston,false,120 WALDEMAR AVE,WALDEMAR AVE,LARCENY THEFT FROM MV - NON-ACCESSORY,011953  JOHN PUGSLEY,LARCENY THEFT FROM MV - NON-ACCESSORY,,,,
https://www.wokewindows.org/incidents/212002960,212002960,false,2021-01-14 10:39:00,B2,Roxbury,false,55 SHATTUCK ST,SHATTUCK ST,SICK ASSIST,103757  DAVID GODIN,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/212002966,212002966,false,2021-01-14 10:38:00,C11,Dorchester,false,22 HOWES ST,HOWES ST,SICK ASSIST,,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/212002957,212002957,false,2021-01-14 10:38:00,B2,Roxbury,false,36 WASHINGTON ST,WASHINGTON ST,SICK ASSIST,,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/212002956,212002956,false,2021-01-14 10:35:00,D14,Brighton,false,370 CHESTNUT HILL AVE,WASHINGTON ST,INVESTIGATE PERSON,115581  RAMI AWAD,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002963,212002963,false,2021-01-14 10:19:00,B3,Mattapan,false,97 WHEATLAND AVE,WHEATLAND AVE,TOWED MOTOR VEHICLE,148289  SEAN P. O'BRIEN,TOWED MOTOR VEHICLE,,,,
https://www.wokewindows.org/incidents/212002981,212002981,false,2021-01-14 10:16:00,B2,Roxbury,false,2 BALFOUR ST,BALFOUR ST,VIOLATION - RESTRAINING ORDER (NO ARREST),,VIOLATION - RESTRAINING ORDER (NO ARREST),,,,
https://www.wokewindows.org/incidents/212002979,212002979,false,2021-01-14 10:03:00,E5,West Roxbury,false,"",,M/V ACCIDENT - PERSONAL INJURY,,M/V ACCIDENT - PERSONAL INJURY,,,,
https://www.wokewindows.org/incidents/212002982,212002982,false,2021-01-14 10:00:00,B2,Roxbury,false,47 LANGDON ST,LANGDON ST,AUTO THEFT,,AUTO THEFT,,,,
https://www.wokewindows.org/incidents/212002951,212002951,false,2021-01-14 09:59:00,C11,Dorchester,false,451 WASHINGTON ST,WASHINGTON ST,LARCENY SHOPLIFTING,121746  ALEX MISIASZEK,LARCENY SHOPLIFTING,,,,
https://www.wokewindows.org/incidents/212002954,212002954,false,2021-01-14 09:48:00,C11,Dorchester,false,"",SUDAN ST,"",,VANDALISM,,,,
https://www.wokewindows.org/incidents/212002943,212002943,false,2021-01-14 09:36:00,B2,Roxbury,false,"",TERRACE ST,"",,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002940,212002940,false,2021-01-14 09:30:00,C11,Dorchester,false,380 TALBOT AVE,GIBSON ST,LARCENY THEFT FROM BUILDING,,LARCENY THEFT FROM BUILDING,,,,
https://www.wokewindows.org/incidents/212002953,212002953,false,2021-01-14 09:30:00,B3,Mattapan,false,79 FAIRMOUNT ST,FAIRMOUNT ST,TOWED MOTOR VEHICLE,116933  MATTHEW WYMAN,TOWED MOTOR VEHICLE,,,,
https://www.wokewindows.org/incidents/212002939,212002939,false,2021-01-14 09:25:00,D14,Brighton,false,671 WASHINGTON ST,WASHINGTON ST,SICK ASSIST,,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/212003998,212003998,false,2021-01-14 09:23:00,,,,24 BROOKSIDE AVE,,BREAKING AND ENTERING (B&E) MOTOR VEHICLE,138643  JOCELYN MONTOYA,"",,,,
https://www.wokewindows.org/incidents/212002968,212002968,false,2021-01-14 09:22:00,D4,South End,false,425 BOYLSTON ST,BOYLSTON ST,FORGERY / COUNTERFEITING,153100  JOHN FLAHERTY,FORGERY / COUNTERFEITING,,,,
https://www.wokewindows.org/incidents/212002949,212002949,false,2021-01-14 09:19:00,A7,East Boston,false,834 SARATOGA ST,SARATOGA ST,INVESTIGATE PERSON,148271  JOHN HOULIHAN,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002934,212002934,false,2021-01-14 09:12:00,A7,East Boston,false,69 PARIS ST,PARIS ST,PROPERTY - LOST/ MISSING,010960  ALFRED JAMES,PROPERTY - LOST/ MISSING,,,,
https://www.wokewindows.org/incidents/212002955,212002955,false,2021-01-14 09:00:00,C11,Dorchester,false,"",GIBSON ST,LARCENY THEFT FROM MV - NON-ACCESSORY,,LARCENY THEFT FROM MV - NON-ACCESSORY; LARCENY THEFT OF MV PARTS & ACCESSORIES,,,,
https://www.wokewindows.org/incidents/212002947,212002947,false,2021-01-14 09:00:00,A7,East Boston,false,"",BORDER ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/212002937,212002937,false,2021-01-14 08:54:00,C6,South Boston,false,207 K ST,K ST,ASSAULT - SIMPLE,,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/212002936,212002936,false,2021-01-14 08:39:00,E13,Jamaica Plain,false,6 ROSEMARY ST,ROSEMARY ST,VERBAL DISPUTE,080415  DAVID COX,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/212002929,212002929,false,2021-01-14 08:19:00,B2,Roxbury,false,114 WARD ST,WARD ST,M/V ACCIDENT - PERSONAL INJURY,103757  DAVID GODIN,M/V ACCIDENT - PERSONAL INJURY,,,,
https://www.wokewindows.org/incidents/212002928,212002928,false,2021-01-14 08:01:00,D4,South End,false,140 CLARENDON ST,CLARENDON ST,SICK/INJURED/MEDICAL - PERSON,148317  SEAN DOOLAN,SICK/INJURED/MEDICAL - PERSON,,,,
https://www.wokewindows.org/incidents/212003025,212003025,false,2021-01-14 08:00:00,D14,Brighton,false,65 BRAINERD RD,WASHINGTON ST,LARCENY THEFT OF BICYCLE,151204  CLARENCE THOMPSON,LARCENY THEFT OF BICYCLE,,,,
https://www.wokewindows.org/incidents/212002931,212002931,false,2021-01-14 07:51:00,C11,Dorchester,false,149 WESTVILLE ST,WESTVILLE ST,INVESTIGATE PERSON,100417  THOMAS FLYNN,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002948,212002948,false,2021-01-14 07:49:00,C11,Dorchester,false,89 SAVIN HILL AVE,SAVIN HILL AVE,TOWED MOTOR VEHICLE,144335  SARAH MALONE,TOWED MOTOR VEHICLE,,,,
https://www.wokewindows.org/incidents/212003050,212003050,false,2021-01-14 07:48:00,A1,Downtown,false,321 HANOVER ST,HANOVER ST,PROPERTY - LOST/ MISSING,140298  BRIAN GARNEY,PROPERTY - LOST/ MISSING,,,,
https://www.wokewindows.org/incidents/212002924,212002924,false,2021-01-14 07:00:00,B2,Roxbury,false,"",LAWRENCE AVE,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/212002922,212002922,false,2021-01-14 06:55:00,B2,Roxbury,false,323 SEAVER ST,SEAVER ST,INVESTIGATE PROPERTY,,INVESTIGATE PROPERTY,,,,
https://www.wokewindows.org/incidents/212002921,212002921,false,2021-01-14 06:29:00,C11,Dorchester,false,252 ADAMS ST,ADAMS ST,FIRE REPORT,012030  KARL TRUONG,FIRE REPORT,,,,
https://www.wokewindows.org/incidents/212002918,212002918,false,2021-01-14 06:24:00,C11,Dorchester,false,241 ADAMS ST,ADAMS ST,AUTO THEFT,010601  LAWRENCE WELCH,AUTO THEFT,,,,
https://www.wokewindows.org/incidents/212002920,212002920,false,2021-01-14 06:08:00,C11,Dorchester,false,400 SAVIN HILL AVE,SAVIN HILL AVE,SICK ASSIST,,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/212002919,212002919,false,2021-01-14 05:52:00,C11,Dorchester,false,"",DRAPER ST,"",,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/212002915,212002915,false,2021-01-14 04:41:00,A1,Downtown,false,COMMERCIAL STREET,NEW SUDBURY ST,INVESTIGATE PERSON,153114  ELIEZER VAZQUEZ,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002913,212002913,false,2021-01-14 04:38:00,D4,South End,false,497 COLUMBUS AVE,COLUMBUS AVE,INVESTIGATE PROPERTY,153458  BENIS PEGUERO,INVESTIGATE PROPERTY,,,,
https://www.wokewindows.org/incidents/212002917,212002917,false,2021-01-14 04:34:00,B3,Mattapan,false,"",STANDARD ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/212002912,212002912,false,2021-01-14 03:44:00,B2,Roxbury,false,35 MOUNT PLEASANT AVE,MOUNT PLEASANT AVE,VERBAL DISPUTE,,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/212002910,212002910,false,2021-01-14 03:11:00,A1,Downtown,false,1 ASHBURTON PL,ASHBURTON PL,SICK/INJURED/MEDICAL - PERSON,148311  MICHAEL WALTON,SICK/INJURED/MEDICAL - PERSON,,,,
https://www.wokewindows.org/incidents/212002914,212002914,false,2021-01-14 03:03:00,C11,Dorchester,false,53 SUDAN ST,SUDAN ST,FIRE REPORT,,FIRE REPORT,,,,
https://www.wokewindows.org/incidents/212002906,212002906,false,2021-01-14 02:43:00,B3,Mattapan,false,24 IRMA ST,IRMA ST,FIRE REPORT,144424  MICHAEL MAHONEY,FIRE REPORT,,,,
https://www.wokewindows.org/incidents/212002908,212002908,false,2021-01-14 02:39:00,E13,Jamaica Plain,false,1990 COLUMBUS AVE,COLUMBUS AVE,LARCENY ALL OTHERS,,LARCENY ALL OTHERS; ROBBERY,,,,
https://www.wokewindows.org/incidents/212002905,212002905,false,2021-01-14 01:40:00,B3,Mattapan,false,97 WHEATLAND AVE,WHEATLAND AVE,VIOL. OF RESTRAINING ORDER W ARREST,128208  NAWEED HASSAN,VIOL. OF RESTRAINING ORDER W ARREST,,,,
https://www.wokewindows.org/incidents/212002904,212002904,false,2021-01-14 01:30:00,B3,Mattapan,false,"",,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,135951  JONATHAN O'BRIEN,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,,,,
https://www.wokewindows.org/incidents/212002903,212002903,false,2021-01-14 01:23:00,D14,Brighton,false,801 JETTE CT,JETTE CT,SICK ASSIST,,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/212002909,212002909,false,2021-01-14 01:08:00,C11,Dorchester,false,47 PLEASANT ST,PLEASANT ST,SICK ASSIST,148304  TIMOTHY SPRAGUE,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/212002911,212002911,false,2021-01-14 00:45:00,B3,Mattapan,false,"",LUCERNE ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/212002916,212002916,false,2021-01-14 00:14:00,B3,Mattapan,false,"",STONECREST RD,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/212002897,212002897,false,2021-01-14 00:08:00,C11,Dorchester,false,"",BISPHAM ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/212002902,212002902,false,2021-01-14 00:00:00,E13,Jamaica Plain,false,12 ERNST ST,ERNST ST,SICK ASSIST,116149  SEAN O'CONNOR,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/212003271,212003271,false,2021-01-14 00:00:00,D14,Brighton,false,69 HARVARD AVE,WASHINGTON ST,FRAUD - FALSE PRETENSE / SCHEME,133888  KATRINA MAMMOLI,FRAUD - FALSE PRETENSE / SCHEME,,,,
https://www.wokewindows.org/incidents/212003039,212003039,false,2021-01-14 00:00:00,A15,Charlestown,false,42 O MEARA CT,O MEARA CT,INVESTIGATE PERSON,009758  CRAIG JONES,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212003286,212003286,false,2021-01-14 00:00:00,C11,Dorchester,false,36 MCKONE ST,GIBSON ST,LARCENY THEFT OF MV PARTS & ACCESSORIES,,LARCENY THEFT OF MV PARTS & ACCESSORIES,,,,
https://www.wokewindows.org/incidents/212002984,212002984,false,2021-01-14 00:00:00,E13,Jamaica Plain,false,275 CENTRE ST,CENTRE ST,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,074879  ALLISON ENG,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,,,,
https://www.wokewindows.org/incidents/212002950,212002950,false,2021-01-14 00:00:00,A15,Charlestown,false,15 TUFTS ST,TUFTS ST,SICK ASSIST,135959  STEVEN LAMBERT,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/212003220,212003220,false,2021-01-14 00:00:00,A1,Downtown,false,1 SNOW HILL ST,NEW SUDBURY ST,LARCENY ALL OTHERS,093858  MICHAEL POWERS,LARCENY ALL OTHERS,,,,
https://www.wokewindows.org/incidents/212003017,212003017,false,2021-01-14 00:00:00,D4,South End,false,77 CHANDLER ST,CHANDLER ST,TRESPASSING,153100  JOHN FLAHERTY,TRESPASSING,,,,
https://www.wokewindows.org/incidents/210020096,210020096,false,2021-01-14 00:00:00,B2,Roxbury,false,"",ELDER ST,"",,THREATS TO DO BODILY HARM,,,,
https://www.wokewindows.org/incidents/212002899,212002899,false,2021-01-13 23:49:00,E13,Jamaica Plain,false,43 HAMPSTEAD RD,HAMPSTEAD RD,INVESTIGATE PERSON,011100  PATRICIA DAROSA,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002898,212002898,false,2021-01-13 23:46:00,C11,Dorchester,false,"",WALTON ST,"",,ASSAULT - AGGRAVATED; ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/212002894,212002894,false,2021-01-13 23:31:00,C11,Dorchester,false,"",BOWDOIN AVE,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/212002895,212002895,false,2021-01-13 23:27:00,B3,Mattapan,false,"",CROWELL ST,"",,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002901,212002901,false,2021-01-13 23:20:00,D4,South End,false,157 BERKELEY ST,BERKELEY ST,INVESTIGATE PERSON,108882  JOE MARTINEZ,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002892,212002892,false,2021-01-13 23:18:00,B2,Roxbury,false,"",,VANDALISM,153148  KYLE RYAN,VANDALISM,,,,
https://www.wokewindows.org/incidents/212002893,212002893,false,2021-01-13 23:04:00,C11,Dorchester,false,"",,INVESTIGATE PERSON,011364  JAMES TRAN,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002900,212002900,false,2021-01-13 22:59:00,B2,Roxbury,false,176 HUMBOLDT AVE,HUMBOLDT AVE,BURGLARY - RESIDENTIAL,153121  RYAN O'LEARY,BURGLARY - RESIDENTIAL,,,,
https://www.wokewindows.org/incidents/212002889,212002889,false,2021-01-13 22:58:00,C11,Dorchester,false,"",CUSHING AVE,"",,VANDALISM,,,,
https://www.wokewindows.org/incidents/212002891,212002891,false,2021-01-13 22:51:00,E13,Jamaica Plain,false,1010 CENTRE ST,CENTRE ST,INVESTIGATE PERSON,102332  OSCAR CALDERON,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002888,212002888,false,2021-01-13 22:38:00,C11,Dorchester,false,142 ADAMS ST,ADAMS ST,SICK ASSIST,117846  TIMOTHY WILSON,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/212002885,212002885,false,2021-01-13 22:35:00,B2,Roxbury,false,290 BLUE HILL AVE,BLUE HILL AVE,INVESTIGATE PERSON,153072  MAX MCGUIRE,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212003053,212003053,false,2021-01-13 22:34:00,E18,Hyde Park,false,949 HYDE PARK AVE,HYDE PARK AVE,SERVICE TO OTHER AGENCY,011359  JOHN ROUVALIS,SERVICE TO OTHER AGENCY,,,,
https://www.wokewindows.org/incidents/212002890,212002890,false,2021-01-13 22:33:00,B2,Roxbury,false,164 SEAVER ST,SEAVER ST,INVESTIGATE PERSON,140324  KYLE HOLMES,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002882,212002882,false,2021-01-13 22:10:00,B2,Roxbury,false,"",,ASSAULT - AGGRAVATED,151195  BRENDAN KEOHAN,ASSAULT - AGGRAVATED,,,,
https://www.wokewindows.org/incidents/212002886,212002886,false,2021-01-13 22:07:00,E13,Jamaica Plain,false,280 HYDE PARK AVE,HYDE PARK AVE,SICK ASSIST - DRUG RELATED ILLNESS,,SICK ASSIST - DRUG RELATED ILLNESS,,,,
https://www.wokewindows.org/incidents/212002881,212002881,false,2021-01-13 22:03:00,B2,Roxbury,false,"",,M/V - LEAVING SCENE - PROPERTY DAMAGE,135951  JONATHAN O'BRIEN,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/212002883,212002883,false,2021-01-13 21:57:00,C11,Dorchester,false,"",PLEASANT ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/212002874,212002874,false,2021-01-13 21:52:00,B3,Mattapan,false,"",,VAL - OPERATING AFTER REV/SUSP.,132064  SEAN L. O'BRIEN,VAL - OPERATING AFTER REV/SUSP.,,,,
https://www.wokewindows.org/incidents/212002879,212002879,false,2021-01-13 21:45:00,A1,Downtown,false,40 NEW SUDBURY ST,NEW SUDBURY ST,SICK/INJURED/MEDICAL - POLICE,,SICK/INJURED/MEDICAL - POLICE,,,,
https://www.wokewindows.org/incidents/212002884,212002884,false,2021-01-13 21:42:00,D14,Brighton,false,370 CHESTNUT HILL AVE,CHESTNUT HILL AVE,SICK/INJURED/MEDICAL - PERSON,144497  JASON DUNN,SICK/INJURED/MEDICAL - PERSON,,,,
https://www.wokewindows.org/incidents/212002876,212002876,false,2021-01-13 21:38:00,E5,West Roxbury,false,"",BIRCHWOOD ST,"",,THREATS TO DO BODILY HARM,,,,
https://www.wokewindows.org/incidents/212002873,212002873,false,2021-01-13 21:36:00,C11,Dorchester,false,218 BOWDOIN ST,BOWDOIN ST,INVESTIGATE PERSON,117846  TIMOTHY WILSON,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002872,212002872,false,2021-01-13 21:27:00,A1,Downtown,false,"",HENCHMAN ST,"",,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002896,212002896,false,2021-01-13 21:00:00,B3,Mattapan,false,"",BLUE HILL AVE,"",,AUTO THEFT,,,,
https://www.wokewindows.org/incidents/212002880,212002880,false,2021-01-13 21:00:00,E18,Hyde Park,false,"",,TOWED MOTOR VEHICLE,,TOWED MOTOR VEHICLE,,,,
https://www.wokewindows.org/incidents/212002859,212002859,false,2021-01-13 20:37:00,B2,Roxbury,false,2400 WASHINGTON ST,WASHINGTON ST,INVESTIGATE PERSON,126561  JOHN BALL,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002862,212002862,false,2021-01-13 20:37:00,A1,Downtown,false,40 TILESTON ST,TILESTON ST,M/V ACCIDENT - PROPERTY DAMAGE,148321   ZI ZOU,M/V ACCIDENT - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/212002864,212002864,false,2021-01-13 20:34:00,B3,Mattapan,false,"",CAPEN ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/212002871,212002871,false,2021-01-13 20:19:00,C11,Dorchester,false,"",WALDECK ST,"",,ASSAULT - AGGRAVATED,,,,
https://www.wokewindows.org/incidents/212002867,212002867,false,2021-01-13 20:09:00,B3,Mattapan,false,"",AMES ST,"",,VANDALISM,,,,
https://www.wokewindows.org/incidents/212002857,212002857,false,2021-01-13 20:09:00,B3,Mattapan,false,84 WHEATLAND AVE,WHEATLAND AVE,SICK ASSIST,148312  MARK WHALEN,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/212002866,212002866,false,2021-01-13 20:07:00,D14,Brighton,false,20 ASHFORD ST,ASHFORD ST,BURGLARY - RESIDENTIAL,,BURGLARY - RESIDENTIAL,,,,
https://www.wokewindows.org/incidents/212002865,212002865,false,2021-01-13 20:03:00,C11,Dorchester,false,"",,M/V - LEAVING SCENE - PROPERTY DAMAGE,113756  JOSE CORREIA,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/212002863,212002863,false,2021-01-13 20:02:00,D14,Brighton,false,"",ASHFORD ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/212002860,212002860,false,2021-01-13 20:01:00,A1,Downtown,false,4 CHARLES ST,CHARLES ST,INVESTIGATE PERSON,140298  BRIAN GARNEY,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212003006,212003006,false,2021-01-13 20:00:00,D4,South End,false,7 CORTES ST,HARRISON AVE,INVESTIGATE PERSON,,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002861,212002861,false,2021-01-13 19:50:00,E13,Jamaica Plain,false,311 HYDE PARK AVE,HYDE PARK AVE,M/V ACCIDENT - OTHER,,M/V ACCIDENT - OTHER,,,,
https://www.wokewindows.org/incidents/212002854,212002854,false,2021-01-13 19:47:00,C11,Dorchester,false,39 PERCIVAL ST,PERCIVAL ST,VERBAL DISPUTE,050778  MARK WALSH,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/212002855,212002855,false,2021-01-13 19:40:00,E13,Jamaica Plain,false,"",HYDE PARK AVE,"",,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002877,212002877,false,2021-01-13 19:30:00,D4,South End,false,1109 BOYLSTON ST,BOYLSTON ST,LARCENY THEFT FROM MV - NON-ACCESSORY,140290  WILLIAM DICK,LARCENY THEFT FROM MV - NON-ACCESSORY,,,,
https://www.wokewindows.org/incidents/212002852,212002852,false,2021-01-13 19:27:00,C11,Dorchester,false,"",TALBOT AVE,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/212002856,212002856,false,2021-01-13 19:22:00,A1,Downtown,false,"",,"",,PROPERTY - ACCIDENTAL DAMAGE,,,,
https://www.wokewindows.org/incidents/212002847,212002847,false,2021-01-13 19:22:00,C6,South Boston,false,"",W BROADWAY,"",,HARASSMENT/ CRIMINAL HARASSMENT,,,,
https://www.wokewindows.org/incidents/212003324,212003324,false,2021-01-13 19:14:00,B3,Mattapan,false,70 FAIRLAWN AVE,BLUE HILL AVENUE,PROPERTY - LOST/ MISSING,122348  BRIANA XAVIER,PROPERTY - LOST/ MISSING,,,,
https://www.wokewindows.org/incidents/212002842,212002842,false,2021-01-13 19:02:00,B2,Roxbury,false,2400 WASHINGTON ST,WASHINGTON ST,INVESTIGATE PROPERTY,102394  BRENDAN WALSH,INVESTIGATE PROPERTY,,,,
https://www.wokewindows.org/incidents/212002849,212002849,false,2021-01-13 18:58:00,A1,Downtown,false,25 NEW CHARDON ST,,SICK ASSIST - DRUG RELATED ILLNESS,,SICK ASSIST - DRUG RELATED ILLNESS,,,,
https://www.wokewindows.org/incidents/212002837,212002837,false,2021-01-13 18:41:00,C11,Dorchester,false,"",GIBSON ST,PROPERTY - FOUND,,PROPERTY - FOUND,,,,
https://www.wokewindows.org/incidents/212002853,212002853,false,2021-01-13 18:40:00,B3,Mattapan,false,27 DISTRICT AVE,NORFOLK ST,ASSAULT - SIMPLE,153068  MATTHEW FARLEY,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/212002845,212002845,false,2021-01-13 18:37:00,C6,South Boston,false,101 SEAPORT BLVD,SEAPORT BLVD,INVESTIGATE PERSON,103545  JAMES GAUVIN,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/212002836,212002836,false,2021-01-13 18:26:00,D14,Brighton,false,154 HARVARD AVE,HARVARD AVE,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,135942  JASON MCKENNA,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,,,,
https://www.wokewindows.org/incidents/212002843,212002843,false,2021-01-13 18:22:00,B2,Roxbury,false,"",COLUMBIA RD,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/212002844,212002844,false,2021-01-13 18:21:00,E5,West Roxbury,false,44 LOCHDALE RD,LOCHDALE RD,BURGLARY - COMMERICAL,012279  ROLAND ROBINSON,BURGLARY - COMMERICAL,,,,
https://www.wokewindows.org/incidents/212002841,212002841,false,2021-01-13 18:19:00,D14,Brighton,false,52 GREYCLIFF RD,GREYCLIFF RD,INVESTIGATE PROPERTY,,INVESTIGATE PROPERTY,,,,
